avgDeathsPerYear,TARGET_deathRate,incidenceRate,medIncome,povertyPercent,studyPerCap,MedianAge,AvgHouseholdSize,PercentMarried,PctPrivateCoverage,PctPublicCoverage,BirthRate,region
33,171.8,425.1,30668,23.2,0,45.3,2.55,44.8,46.1,49.3,3.098591549,South
52,200.3,423,32521,23.6,105.0254687,40.8,2.52,46.7,53.6,47,6.091370558,South
22,208.7,355.2,30665,25.6,855.5365436,39.8,2.83,47.4,56.3,39.8,0.41322314,South
87,241.9,476.3,29297,34,0,34.7,2.6,31.1,42.8,46.8,4.919773478,South
43,228.6,527.3,33141,25,0,40.5,2.46,47.8,50.6,46,5.766908213,South
28,191.7,401.5,38219,17.9,0,44.6,2.75,53.1,53.6,45.3,3.765060241,South
40,198.9,521.3,31616,24.7,0,37.7,2.63,43.4,54.1,45.2,7.273181705,South
18,151.2,339,34548,24.2,0,42.8,2.49,46.8,50.6,46.8,4.786324786,South
18,175.9,432.6,26083,42.6,0,32.7,2.74,26.2,37.9,52.9,5.663430421,South
41,191.4,466.5,34910,22.4,0,41.3,2.51,48.7,55.1,43.9,6.761177754,South
47,187.5,427.7,33939,28.4,0,38.8,2.57,44.2,52.9,44,3.726061615,South
70,266.7,460.1,28647,35,0,33.5,2.62,31.4,42.7,49.9,6.156510786,South
65,194.9,513.2,35314,26,0,38.1,2.82,43.7,48.7,42.3,4.448742747,South
48,205.1,461.3,31835,26.5,51.1692166,37.6,2.76,44.7,50.5,44.7,6.243007384,South
281,193.9,428.8,58479,10.1,115.3914945,36,2.8,52.3,72.7,25.1,4.636235598,South
152,209.2,526.5,36808,26.4,65.83798588,31.9,2.58,38.9,56.5,35.7,4.81629545,South
40,261,561.4,29090,26.8,2771.120431,39.8,2.39,59.2,44.8,47.5,6.838709677,South
1623,191.1,519.9,48264,16.8,409.8881254,37.9,0.0241,43.7,69.2,33.1,5.584172261,South
91,186.9,500.6,51227,14.7,38.49040627,37.4,2.65,55.1,68,32.7,5.553303608,South
69,246.4,507.4,34271,25.6,129.4498382,40.9,2.53,57.1,48.8,51.8,5.022573363,South
311,195.8,487,54728,15.5,430.2717378,36.4,2.58,46.6,70.6,29.6,6.589773358,South
41,216.8,457.3,27709,33.7,0,40.8,2.57,49.2,47.1,51,6.41509434,South
85,224.6,560.5,26048,34.9,0,39.2,2.5,47.5,40.3,55.5,4.863950374,South
35,192.6,505.2,40312,18,0,40.6,2.6,49.4,57.7,46.8,5.039267016,South
138,216.7,531.7,34678,24.7,0,38.5,2.54,52.9,53.3,43.8,5.76001128,South
49,269.2,524.8,32835,25.9,1397.268974,40.3,2.6,57.2,54.3,43,3.753424658,South
25,275.9,528.6,25473,35,0,41.9,2.2,44.6,41.5,52.4,2.731512325,South
36,262.7,558.3,27777,33,0,42,2.59,49.5,46.5,51.5,3.237555645,South
67,226.5,527.4,28574,30.1,129.7409506,41.6,2.44,55.2,47,52.3,5.618408437,South
39,239.3,492.5,30217,34.4,0,40.8,2.54,55.1,49.1,47.6,3.777923784,South
59,199.1,523.1,35368,27.6,81.75612149,40.3,2.48,53.9,55.7,42.4,7.499096494,South
30,211.7,578.6,42892,14.1,0,45.9,2.44,61.1,67.4,40.9,1.418067227,South
68,206.8,538,41150,16.9,0,40.5,2.44,52.2,60.1,39.2,4.897396103,South
27,202,482.7,43067,15.4,601.9744763,49,2.19,46.9,70.1,40.9,2.598366741,South
150,168.9,484.1,41216,17.5,415.2696176,42.5,2.33,49,65.2,37.9,5.282054823,South
51,265.8,547.8,24265,47,0,38.8,2.56,47.4,42.5,57.2,1.549958483,South
28,215.1,525.3,42288,16.9,0,41.8,0.025,60.1,63.9,41.9,7.128810226,South
164,205,523.5,44358,19.7,0,33.9,2.49,44.8,68.2,31.4,4.761498421,South
31,221.5,554.7,29421,30.2,312.3048095,41,2.57,52.6,44.6,53,5.955168953,South
44,193.4,510.2,39089,21.8,0,38.8,2.51,49.9,65.5,37.3,7.024889509,South
85,185.3,496.5,45596,13.1,0,44.9,2.43,59,68.2,39.7,4.006754682,South
36,270.4,529.6,27484,40.6,0,38.1,2.57,51.4,39.2,56.5,4.36746988,South
53,248.1,578.9,40260,18.6,0,41.1,2.52,53.3,63.6,38.7,5.546875,South
60,225.1,538.4,52377,12.6,0,36.7,2.73,57.1,67.9,35.6,6.956521739,South
19,229.5,548.3,30828,27.1,0,41.6,2.56,53,51.2,48.9,4.84804631,South
57,206.3,536.1,43945,17.6,0,42.6,0.024,56.4,66,38,5.675616678,South
28,218,492.1,30460,25.2,0,43.4,2.51,58.4,51.8,44.6,11.46987952,South
33,227.9,511.5,30172,26.2,0,42.7,2.39,55.9,55.3,48.3,3.581020591,South
61,205.9,518.9,41139,20.8,470.8780064,38.8,2.61,48.4,59.6,39.1,5.746046657,South
36,242.8,498.8,30872,30.4,0,40.7,2.45,51.9,47.3,51.8,6.742424242,South
85,207.1,472,38916,21.6,0,41.5,2.6,55.2,60.5,40.3,5.430404297,South
85,185.4,551.5,54540,12.7,421.043301,37.9,2.62,54.7,68.5,34.3,7.048374906,South
65,222.1,533.6,38261,19.7,0,40.2,2.7,57.2,59.9,42.5,7.169811321,South
85,163.6,519.6,92097,5.5,0,39.6,2.98,57.5,85.1,20,4.704009263,South
21,159.8,514.8,43626,17.4,0,41.7,2.59,54.5,66,38.6,5.220713073,South
16,263.1,493.7,23047,45.1,0,43,2.56,52.7,35.9,59.3,4.527559055,South
31,188.1,497.1,47023,15.6,0,41.5,2.67,55.5,67,36.5,5.568862275,South
93,280.8,579.2,31265,27.5,834.3914384,41.4,2.47,53.6,48.3,48.4,4.955913652,South
182,238.4,518.3,32666,27.4,80.91662351,41.1,2.38,54.6,53.1,49.4,5.073851204,South
40,292.5,630.4,32783,26.7,0,38.4,2.56,45.4,52.9,46.2,5.682216766,South
178,219.5,523.2,32767,26,0,42,2.45,52.1,60.1,45,6.00624025,South
9,274,530.3,37281,23,0,46.7,2.31,53,55.8,46.3,1.204819277,South
47,228.1,524.4,33789,24.1,0,41.8,2.51,55.3,55.3,46,4.281183932,South
54,235.2,540.5,37287,23.4,41.85501423,32.2,2.44,41.6,61.2,34.8,4.886769964,South
52,214.9,471.5,33623,26.3,0,42.9,2.48,49.9,50.7,49.2,3.919463087,South
72,179.6,507.3,61989,10.9,0,35.8,2.65,55.6,75.4,24.8,5.258156478,South
69,155.7,486.6,57447,12.8,153.401122,38.7,2.67,55.7,71.6,29.3,5.768189204,South
46,225.7,563.4,45269,15,0,39.6,2.56,52.4,61.9,36.6,5.726431608,South
30,180.9,530.2,67437,8.8,0,40.5,2.72,64.1,78.9,25.2,6.220984215,South
64,205,524.1,34633,26.7,0,39.2,2.46,45.6,55.7,44.1,4.008328995,South
25,183.7,453.4,40002,19.3,0,36.9,2.7,53.7,52.5,39.6,6.25698324,South
44,214.9,462.8,44676,15.8,0,45.1,2.35,56.6,62.3,38.8,4.195088677,South
22,228.4,540.3,46708,16.2,0,41.1,2.46,60.3,66.7,33.7,5.038961039,South
33,195.5,457.7,44119,18.9,0,37.1,2.43,47.9,60.9,38.7,4.645550528,South
208,192.7,483.8,48925,18.3,32.55976752,32.8,2.48,47.2,68.2,30.5,5.172199041,South
27,180.2,463,39983,19.7,0,41.5,2.56,52.6,68.7,33.9,5.399151562,South
55,202.2,480.4,30619,26.2,0,42,2.57,48.7,50.2,51.9,6.951992754,South
36,213.7,508.3,43024,17.3,0,39.7,2.54,56.5,62.7,38.6,4.724137931,South
96,240.1,531.3,31086,29.8,0,37.1,2.6,48.4,48.5,48.8,7.104526365,South
23,259.5,570.6,25768,36.2,0,41.8,2.45,49.7,39.3,57.4,5.395462906,South
53,182.8,485.2,57067,11.2,0,41.9,2.55,56.7,75.7,28.2,4.961767205,South
151,230.5,492.7,40269,22,0,35.7,2.7,47.3,56.5,37.4,6.938635585,South
54,201.6,450,36852,22.5,0,38.5,2.66,41.6,58,40.2,5.988023952,South
151,170,484.5,67299,13.7,0,34.8,2.84,54.4,71.5,25.1,6.260702788,South
51,188.9,450.6,46317,17.8,131.3370108,39.3,2.64,49.1,58.7,39.4,5.233611011,South
111,228,501.8,34022,25.5,0,38.2,2.52,44.8,51.6,41.4,5.000553159,South
75,198.3,463.7,43918,18.9,0,37.5,2.69,55,59.6,35.9,3.558718861,South
7,153.9,405.8,27512,37.3,0,40.3,2.57,38.4,35.2,51.9,14.87889273,South
291,165.3,452.9,42985,22.9,29.20187622,32.4,2.97,35.8,49.4,32.4,5.066533644,South
13,190,442.3,31577,28.5,0,36.1,2.49,41.9,46.2,42.5,11.29568106,South
853,151.9,470.3,66970,13,148.3811615,36,2.64,51.2,70.2,20.8,4.671194475,South
78,189.2,418.6,33125,28.1,0,35.2,2.73,41.7,46.4,38.4,5.763286469,South
89,184,463.3,33509,26.5,0,35.5,2.86,47.2,41.2,39.5,6.092124814,South
181,156.9,409.8,68067,9.5,0,36.6,2.98,57,78.8,22.3,5.223686116,South
35,183.4,483.1,32408,26.1,0,36.7,2.74,50.2,45,38.4,7.78998779,South
199,169.3,453.6,60809,12.5,202.272678,37.6,2.73,57.8,73.5,25.4,6.63071161,South
28,197.9,468.9,43111,19.9,0,43.5,2.72,48.8,57.5,38.3,2.190865206,South
47,164.9,408.9,31176,32.5,0,38.4,2.64,45.3,46.7,44.5,5.115327381,South
47,238.2,423.9,42953,16.4,0,40.7,2.47,57,62.3,32.8,3.774056486,South
45,179,473.3,57491,11.8,0,41.5,2.74,57.1,67.7,30.3,6.774789571,South
64,198.3,407.8,33968,27.7,0,37.4,2.46,43.4,48.9,40.4,4.241143971,South
914,157.4,462.8,50597,20.4,700.8032702,35.1,2.63,38.2,61.3,27.2,5.74981682,South
47,190.6,448.2,32293,25.9,0,40.2,2.35,44.9,56.1,39.7,5.125899281,South
21,124.3,337.1,31103,30.4,0,41.4,2.52,40.3,48.3,40.4,1.972242513,South
187,194.2,501.8,32150,31.7,306.5738186,34.2,2.52,33.6,48.9,41.3,6.218730618,South
185,175.3,462.3,54581,14.2,28.42261588,35.9,2.87,47.7,64.9,27,6.214984071,South
28,200.4,476.1,34906,29.9,0,40.3,2.62,39.2,50.5,41.3,4.907216495,South
5,126.4,538.1,34444,27.1,0,35.4,2.86,52.1,40.2,35.9,1.424501425,South
87,201.7,492,61195,11,35.02258957,36.1,2.95,55.1,70.2,23.5,5.321944809,South
47,176.8,454.2,35351,21.4,0,41.3,2.49,48.1,52.9,44,7.219802888,South
52,205,438.2,30119,32.7,0,36.9,2.68,41.7,43.4,43.1,8.514774495,South
24,194.4,444.5,33293,26.6,0,35.3,0.026,47.6,52.1,41.8,7.363601679,South
71,182.8,448.7,37813,19.6,205.7359174,50.2,2.48,55,52.2,46.1,4.835115865,South
168,140.8,455.4,79069,6.9,72.25825099,43.3,2.8,60,80.4,24,3.49249879,South
124,165.7,409.2,46867,15.8,0,43.6,2.45,51.6,57.5,37.8,6.476142726,South
43,202.2,491.6,34553,20.6,0,43.7,2.27,61.6,59,45.3,7.489134069,South
64,209.1,356.3,36482,20,0,40.9,2.66,46.6,54,47.8,5.908289242,South
36,174,388.5,36642,24.9,0,38.6,2.63,50.1,49.6,39.7,6.281957633,South
15,213.5,403.2,31740,26.5,0,34.9,2.98,49.8,40.5,36.7,5.448065173,South
24,192,378.7,34201,25.9,0,37.1,2.71,53.5,51.6,39.2,3.53909465,South
6,127.6,488.4,43115,27.3,0,42.6,2.55,47.7,50.4,35.9,5.354752343,South
86,186.1,445.9,37008,29.5,0,34.1,2.62,34.6,65.6,32.5,3.145390664,South
26,138.7,433,46018,16.9,0,40.4,2.8,57.1,61.1,33.4,4.162724693,South
114,192,457.7,49698,13,0,34.8,3.05,52,62.1,28.5,5.318186956,South
43,218.3,471.1,31081,28.5,0,38.6,2.68,42.6,48.4,42.9,7.459677419,South
238,194.4,449.5,41324,18.7,21.59920515,41.1,2.35,52.4,69.3,34.1,5.10978957,South
40,180.7,426.9,35078,26.7,0,39,2.71,51.1,49.2,37.8,5.015887426,South
333,199.3,480.8,36014,28.2,377.3069392,35.6,2.59,37.7,55.9,38,5.466863951,South
25,162.6,393.3,40454,23.2,0,37.3,2.71,41.1,64.4,37.7,3.671437461,South
41,210.8,411.4,36865,21.7,0,39,2.79,53,43.9,39.4,4.942780618,South
54,208.9,490.5,66556,11.9,0,35.1,2.89,57.8,70.8,26,4.93857195,South
101,184.2,418.9,36315,31.4,27.5288709,26.3,2.54,38.1,66.3,25,3.911889349,South
50,203.3,470.4,35055,31.1,0,36,2.81,42.9,50,41.9,5.410413193,South
60,240.6,508.7,41505,21.3,0,38.4,2.7,46.6,60.9,33.8,6.070755704,South
12,162.8,488.6,30760,38.5,0,38.2,2.13,33.6,45.2,42.4,7.258753202,South
78,193.3,487.4,41574,16.6,0,41.7,2.46,54.4,66.5,36.4,4.830100247,South
73,173.3,440.7,51793,12,0,31.6,2.68,55.3,71.9,26.1,6.953722334,South
23,174.8,372.4,31829,29.1,0,37.1,2.75,44.9,44,41.3,3.962338172,South
199,194.5,481,43442,22.9,52.38116024,34,2.72,46.6,60.2,32.1,7.523638459,South
116,161,397.6,50728,12.6,0,39,2.71,55.9,69.1,28.7,5.74156506,South
22,170.6,331.3,34312,29.5,0,40.7,3.32,45.9,56.4,33.4,3.861652116,South
473,168.8,455.8,50154,17.9,477.4251105,34.3,2.55,41.1,63.8,28.6,5.771170399,South
9,220.6,510.8,45933,18.8,0,23.3,3.24,46.8,80.6,16.1,11.7201426,South
62,203.9,471.1,34830,21.1,0,40.3,0.0249,46.9,49.3,43.6,4.430147059,South
141,161.9,461.8,31487,37.8,500.3550907,26.5,2.55,29.9,67.1,24.7,3.333416627,South
120,175.4,429.9,45567,17.5,0,40.7,2.74,59,66.2,35.9,6.894123171,South
219,192,406.9,41256,25.2,6.369710751,30.3,2.54,43.6,74,25.2,4.40533728,South
143,159.7,456.5,51175,13.6,0,39,2.64,54.6,69.5,29.9,5.183501765,South
28,211.9,507.2,30675,31.4,0,39.5,2.49,34.8,54.7,45.8,3.731942215,South
53,214.8,442.6,28518,32.1,52.34231876,37.5,2.24,29.7,59.1,43.3,2.800074669,South
578,164.7,437.1,58833,14.2,135.9430625,37.8,2.46,49.8,74.3,27.3,5.111191026,South
52,190.3,458.4,32977,25.6,0,42.2,2.42,44.4,60.1,43.6,4.656703487,South
81,189.8,460,37707,20.2,0,44.1,2.34,57.6,64.9,40.2,4.196551198,South
213,192.7,437.9,36536,22,105.56875170000001,38.8,2.72,52.7,59.4,36.4,6.094222054,South
925,205.1,475.8,42943,19.6,209.4392085,37,2.62,44.8,62.4,35.1,5.219663305,South
54,187,444.1,34733,25.3,0,41.1,2.62,45.8,52.4,43.4,6.012145749,South
22,176.2,488.8,26580,35.1,0,39.3,2.73,28.9,48.1,44.3,4.138851802,South
442,189.8,438.8,43054,22.5,26.48784429,35.2,2.47,39.5,63.5,36.3,5.64778925,South
258,184.9,472.8,45082,15,8.36365157,39.5,2.55,51.4,65.8,33.4,4.808108498,South
30,230.7,555.6,27403,46.9,0,36.3,2.7,27.8,48.9,48.4,4.552845528,South
48,178,424.5,31933,25,0,42.4,2.51,43.8,58,44.5,6.291165115,South
62,183.3,455.1,31844,26.4,30.26084851,31.3,2.44,39.8,67.3,33.9,6.44886666,South
56,181.2,465.9,36939,20.4,0,42.8,2.49,53.1,59.6,40.1,5.698860228,South
121,212.3,494.1,35585,20.9,0,34.8,0.0259,44.1,59.7,35,6.285355123,South
168,183,438.3,50571,14.3,689.0690677,39.8,2.62,55.6,69.7,32.1,4.899005125,South
288,154.8,452.9,69432,9.6,158.111857,37.9,2.66,57.4,80.5,21.5,4.49704142,South
35,216.2,433.9,25413,38.1,0,36.7,2.61,29,46.5,46.6,1.921422426,South
191,197.4,465.9,39999,22.5,0,40.9,2.49,47,59.9,42.9,4.578696343,South
111,200.5,454.4,36779,21.3,24.48340025,42.8,2.48,50.2,61.1,43.2,5.462418119,South
327,179,479.9,46892,18,14.70761266,31.9,2.75,42.1,71.8,29.4,5.461320085,South
199,231.3,495,37245,23.5,30.63068582,42.4,2.54,51,62.4,40.2,5.931679153,South
44,212.2,459.4,41321,18.5,0,40.9,2.75,52.4,59.8,40.2,6.039551042,South
32,221.7,500.5,24035,33.7,0,40.2,2.86,33.2,41.2,54.8,4.996127033,South
67,203.4,454.6,35528,20.1,0,43.9,2.53,52.7,58.8,43.9,5.871779509,South
3,203.3,201.3,68387,9.9,0,36.8,3.59,40.6,69.1,11.2,4.391052196,West
352,167.5,453.3,75200,10,565.7945396,32.5,2.77,47.7,69.5,24.5,5.994293642,West
20,218.8,338.2,45808,23.8,0,26.7,3.86,39,35.2,47.3,9.156279962,West
267,191.9,475.9,41123,20.5,51.89413596,39.1,2.52,48.2,65,39.7,4.524919585,South
7,216.6,409.2,51082,17.5,0,29.7,3.56,40.7,36.8,41.2,11.80124224,West
105,177.2,424.4,67801,9.5,270.99999,30.4,2.69,49.7,75,22.2,7.382577604,West
4,126.3,413.3,67260,9.8,0,45.5,2.12,55.3,60.4,24.4,5.37428023,West
41,166.3,390.1,80835,7.9,0,37,2.62,48.7,75.3,21.6,5.601633278,West
96,168.1,441.4,62532,11.5,0,40.5,2.57,51,60.7,29.2,5.680094387,West
25,205,477.3,57776,12.4,0,38.7,2.55,48.1,64.7,28.3,4.936667749,West
15,181.9,416.6,67972,8.3,0,32.4,2.98,52.4,58.4,23.6,6.768558952,West
127,184.3,469.3,73981,10.7,0,34.6,3.03,52.3,63.3,27.8,4.854021136,West
17,277.6,499.3,47160,26.1,0,27.8,3.26,35.9,35.8,42.4,11.35038134,West
12,256.9,501.1,75682,11.5,103.2311345,33.9,3.28,46.7,64.1,20.2,10.6333527,West
95,208.5,510.7,34116,21.3,0,43,2.44,43.9,57.7,42.2,4.40907905,South
9,199.3,373.5,65192,23.2,0,26.1,3.97,37.2,33.4,39.1,12.39291833,West
13,150.1,298.1,65765,8.6,0,38.9,2.49,51.2,68.1,25.4,3.141875307,West
11,184.3,372.9,59641,13.8,0,35.8,3.11,54,56.1,32.5,7.23729993,West
13,191.4,417.3,73998,9.9,0,36.6,3.1,46.5,64.4,20,5.470675209,West
11,206.6,475.1,36708,25.7,0,35,2.81,37.8,32,36.6,6.744604317,West
95,142.1,269.9,32366,33.1,307.8042365,33.4,3.67,34.8,31.5,50.8,6.518302323,West
267,154.6,350.1,45025,18.7,0,40,2.42,50.4,64.7,43.5,5.457360828,West
130,119.8,348.4,48653,21.3,50.32459363,30.8,0.027,41.2,61.1,29.8,5.030073987,West
147,163.3,339.2,37677,24.4,0,48.6,2.5,50.9,52,52.7,6.179351922,West
60,174,395.7,46046,20,0,32,3.02,45.7,55.7,41.9,9.188988095,West
69,191.2,432.6,38013,18.6,0,45.4,2.28,62.1,66.3,43.3,4.687789513,South
14,161.2,364.5,59416,10.3,0,33,2.78,49.6,69.6,29.5,7.95730228,West
54,126.1,332,32533,22.8,0,54.8,2.14,54.1,50.3,62.2,4.686489981,West
5780,146.6,401.4,53929,17.1,177.5454438,35.6,2.75,47.1,63.1,31.4,5.392191187,West
672,196.6,444.9,37704,20.8,161.182395,49.2,2.43,49.5,50.5,52.9,4.575797025,West
167,146.8,325.3,35457,28.5,0,35.7,3.08,45,40.1,52.7,7.96636424,West
1916,155.5,379.1,45871,18.7,202.9652731,38,2.49,44.9,61,38.5,5.501557741,West
558,133.5,330.9,49876,17.6,19.67613089,37.6,2.87,49.9,61.6,39.5,5.719536436,West
68,132.8,296.2,37465,23.6,0,36.5,3.04,53.1,49.5,44.6,6.643259725,West
595,156.6,389.4,44145,15.6,112.4834087,51.3,2.3,53.5,59.7,48,4.975284763,West
291,126.8,343,39700,22.6,44.0582548,33.8,2.77,55.7,51.6,41.5,6.284513403,West
155,182.4,468.5,38878,22.1,243.4204874,38.9,2.52,44.6,57.3,39.2,4.631760644,South
49,205.4,422.5,33644,23.8,0,39.7,2.53,42.7,53.1,44.1,4.650635209,South
648,178.6,473.8,42830,17.6,171.4106449,43,2.43,50.1,58.8,38.3,4.420790925,South
47,179.1,408.6,37715,24.5,35.94019551,36.5,2.85,44.2,49.6,40.8,6.543128895,South
162,219.4,474,45411,17.4,157.2252881,41.3,2.58,50.1,64.3,34.6,6.021818182,South
160,167.3,425.8,44854,19.7,139.7917104,41.6,2.7,47.1,61.1,37.4,4.939375314,South
164,202.6,482.9,38268,21.1,15.00983144,40.9,2.54,46.5,58.9,38.6,3.899127061,South
55,247.3,497.9,31510,27.8,3911.488601,40.1,2.63,34.5,53.4,46.8,6.288258208,South
468,166.8,427.2,54098,13.8,39.03020583,38.5,2.54,52,70.4,29.3,5.524669383,South
27,159.8,421.7,38694,24.6,0,51.9,2.15,49.7,61.6,49.5,6.423357664,South
77,193.6,445.3,32283,30.1,0,39.5,2.67,39.7,47.1,46.2,8.279819647,South
73,231.1,494.7,31170,31.4,0,39.4,2.5,38.6,49.8,47.3,6.399574544,South
89,185.1,426.3,42000,19.4,0,40.9,2.55,45.6,63.4,39.3,5.557586837,South
182,172.9,476.6,39548,17.5,673.5963441,44.3,2.43,53.8,63.5,39.9,6.598098195,South
215,194.1,461.3,31382,30.8,44.83902789,38.7,2.63,38.1,52,43,6.172501823,South
216,165.3,470.4,41375,19.5,295.8312447,35.4,2.53,46.9,67.6,31.1,4.192927752,South
629,184.8,455.7,49782,16.1,191.62218,32.7,2.53,38.7,69.5,30.1,4.618133504,South
40,160.1,383,42286,20.6,0,41.2,2.78,47.5,54.7,38.6,3.467781604,South
579,181.6,458.5,44050,17.7,531.4461389,38.2,2.58,49.2,62.6,34.3,5.772383445,South
213,185.2,474.9,37906,23.2,55.82433941,35.8,0.026,45,59,39.9,6.42352298,South
79,207.1,466.2,37501,19.6,288.0080642,43.5,2.37,45.4,58.3,43.3,5.461302311,South
95,224.8,425.2,29609,28.3,0,41,2.64,37.2,51.8,44.1,3.907462265,South
421,185.8,448.5,54196,14.6,47.77165151,37.9,2.61,53.6,71,27.6,5.197966517,South
7,158.3,460.2,50896,10.8,0,41.8,2.24,61.6,77.9,29.7,10.62992126,Midwest
40,161.7,424.4,49583,15.1,0,39,2.31,55.7,69.8,34.6,6.529752501,Midwest
6,170,399,34326,34.8,0,29.4,3.24,41,36.6,48.8,5.882352941,Midwest
16,145,391.4,47987,15.2,0,42.9,2.23,50,80.7,35.4,11.87558907,Midwest
45,162.6,415.4,52930,14.1,0,26.4,2.38,42.2,81.2,20.1,4.882440161,Midwest
74,154.6,405.4,53150,11.8,335.1811267,38.1,2.29,54,77.2,27.7,4.909236214,Midwest
13,174.9,447.1,47224,14.8,0,40.8,2.47,58.1,71.6,30.6,7.258064516,Midwest
26,194.3,449.2,41446,15.8,0,39.9,2.49,55.4,62.1,36,2.718894009,Midwest
24,181.9,464.7,41395,24,0,37.3,2.78,47.5,56.8,36.8,6.866002215,Midwest
10,138.4,429.4,48024,13.8,0,44,2.21,55.6,74.9,32.1,6.386292835,Midwest
21,170.9,393.5,43453,24.9,572.9017474,25.2,2.21,36.6,74.5,24.5,2.566452796,Midwest
56,166.4,423.9,52892,10.3,465.2994023,38,2.28,51.6,76.5,28,7.09752839,Midwest
7,195.9,379.3,31420,38.6,238.2654277,29.8,3.37,39.9,32,51.4,9.343715239,Midwest
22,158.7,364.5,51244,10.7,0,52.8,2.12,63.6,72.2,37.9,4.363636364,Midwest
41,151.2,476.9,48675,12.3,0,38.4,2.2,54.2,79.2,27.5,5.713596914,Midwest
17,150.3,473.4,43305,16.3,0,48,2.15,56.2,65.4,40.7,8.546059933,Midwest
8,113.9,395,51246,10.1,0,44.6,2.25,64.9,78.4,29.6,6.575682382,Midwest
9,166.5,492.4,49251,11.6,0,48,2.22,66,71.7,29.5,7.246376812,Midwest
11,162.6,459.6,57148,10.5,0,46.1,2.3,58.8,81.2,26.6,4.337050805,Midwest
25,187.8,515.1,42007,17,0,52.4,2.14,52.3,67.4,42.9,6.16375345,Midwest
6,146.6,432,46633,13.2,0,46.9,2.16,52.4,80.1,31,15.65656566,Midwest
16,150.3,429.5,52816,10,420.050406,44.8,2.2,62.8,78,28,9.712509713,Midwest
13,169.4,521.9,36836,18.3,0,47.5,2.12,57.3,66,43.2,10.70422535,Midwest
6,170.8,532.8,43699,12,0,48.3,2.39,66.3,76,30.3,3.205128205,Midwest
12,145.4,403.4,53944,10.4,0,36.1,2.64,66.2,79.5,26.6,11.43878463,Midwest
8,130.6,348.6,51201,10,0,48.8,2.19,58.9,79.3,32,3.64298725,Midwest
5,154.1,501.1,61945,8.1,0,35.5,2.96,60.8,83.3,23.6,4.96350365,Midwest
33,162.5,507.7,58340,11,0,39.4,2.3,54.7,77.5,26.3,7.0192783,Midwest
18,130.4,430.4,48879,13.2,0,45.6,2.23,57.3,75.5,34.9,7.142857143,Midwest
5,148.3,296.6,31922,33.9,0,30.5,3.05,47.1,43.7,43.4,12.14574899,Midwest
6,161.3,451.7,48773,14.9,0,47.5,2.31,62.3,75.5,32.7,10.03039514,Midwest
15,165.5,577,51837,10.1,0,46,2.18,64.2,80,29.9,6.58436214,Midwest
26,155.3,439.7,53175,9.5,79.22674695,41.9,2.38,55.2,78.6,28,4.12979351,Midwest
55,161.8,383.6,45945,13.6,0,41.5,2.22,52.2,70.4,31.5,3.67487328,Midwest
46,120,404.9,79857,4.3,18.9218339,33.8,2.74,62.1,88,16,7.080078125,Midwest
6,136.6,468.1,40639,24.9,0,35.5,2.74,46.9,55,34.7,5.548037889,Midwest
17,202.5,448.1,57741,10,0,42.8,2.37,59.8,80.6,29,7.191448008,Midwest
5,97.3,284.8,38469,17,0,52.1,1.89,52,73.8,37.3,15.3125,Midwest
14,187.6,415.7,50155,12,0,42.6,2.52,50.2,76,27.4,6.659012629,Midwest
40,147.9,408.2,54771,10.4,0,36.2,2.42,61.8,73.4,29.1,9.527108955,Midwest
5,240.1,486.5,34237,33.2,0,32,3.04,42.1,35.6,52.8,8.374384236,Midwest
8,183.1,425.6,49159,12.4,0,43.5,2.24,60.6,75.8,32.9,10.3626943,Midwest
312,184.3,503.1,55107,11.5,1150.126622,34.8,2.48,49.5,76.5,25.4,6.112105642,Midwest
14,166,403.5,53654,12.3,0,40.7,2.3,56,71.7,31.6,10.9939759,Midwest
187,159.7,442.5,48379,14.1,450.7736748,37.1,2.46,49.9,69.1,32.9,5.830321072,Midwest
11,209.6,426.4,39936,15.2,0,49.9,2.21,59.7,72.1,33.9,10.27131783,Midwest
8,145.7,411.7,52758,11,0,52.5,2.11,58.5,77.2,34.5,5.80474934,Midwest
25,179.9,365.5,45911,20.4,0,39.2,2.74,45.6,56.7,36.8,7.142857143,Midwest
5,143,521.4,46281,14.7,0,46.8,2.09,61.8,78.6,28.5,5,Midwest
17,153.9,388.8,48125,11.7,0,43.8,2.41,54,69.9,34.9,7.28,Midwest
6,159.7,542.1,67172,8.8,0,40.1,2.34,60.1,74.6,29.3,10.5345912,Midwest
4,179.1,416.6,59879,6.3,0,44.6,2.34,60.3,78.6,25.7,13.62007168,Midwest
13,238.8,414.3,27481,47.4,0,23.9,3.62,28.5,22.3,52.3,13.07106599,Midwest
15,162.1,410.9,40545,19.9,0,46.4,2.08,55.1,63.7,37.9,6.67996012,Midwest
20,154.3,436,55708,10.2,0,44,2.31,63.9,78.2,29.7,5.14390692,Midwest
29,166.5,518.1,72041,6.3,402.44147829999997,40.8,2.48,58.9,84.8,24.2,7.245912151,Midwest
15,146.4,391.7,41831,15.9,0,44.9,2.21,53.6,68.3,37.5,7.714016933,Midwest
41,137.1,403.8,47363,13.8,0,40.8,2.33,51.1,75.2,31.6,6.329660834,Midwest
206,195.6,499.5,46689,15.6,0,43.2,2.43,48.8,64.3,39.1,3.957446809,South
